ignore,date,period,CGST,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTNEM,INTELEC,INTIFA2,INTNSL
FUELHH,20210708,40,16389,0,491,4692,633,1446,465,50,442,2004,0,1002,0,2361,1020,0,992,0
FUELHH,20210708,41,16487,0,489,4691,644,1024,348,51,412,2002,0,962,0,2417,1020,0,992,0
FUELHH,20210708,42,16443,0,490,4691,658,762,230,51,419,2004,0,962,0,2430,1020,0,992,0
FUELHH,20210708,43,16316,0,490,4695,579,424,152,51,391,2004,0,1002,0,2428,1000,0,992,0
FUELHH,20210708,44,16294,0,458,4697,500,144,150,51,350,2004,0,1004,0,2431,1000,0,992,0
FUELHH,20210708,45,16126,0,401,4698,544,24,81,51,227,2004,0,1002,0,2385,1000,0,992,0
FUELHH,20210708,46,15096,0,414,4691,621,28,79,3,143,2002,0,1002,0,2110,998,0,978,0
FUELHH,20210708,47,13909,0,407,4691,645,274,77,4,139,1856,0,928,0,1778,926,0,694,0
FUELHH,20210708,48,12965,0,404,4690,684,0,66,3,139,1854,0,928,0,1591,926,0,678,0
FUELHH,20210709,1,12451,0,382,4692,620,0,56,2,139,1806,0,902,0,1443,902,0,654,0
FUELHH,20210709,2,12197,0,242,4683,583,0,56,2,141,1806,0,904,0,1445,902,0,654,0
FUELHH,20210709,3,12019,0,0,4689,548,0,56,2,140,1806,0,902,0,1440,902,0,652,0
FUELHH,20210709,4,11965,0,0,4688,467,0,56,3,140,1806,0,902,0,1446,902,0,652,0
FUELHH,20210709,5,12156,0,0,4691,417,0,56,0,141,1806,0,904,0,1440,902,0,654,0
FUELHH,20210709,6,12060,0,0,4698,419,0,56,3,141,1804,0,902,0,1439,902,0,654,0
FUELHH,20210709,7,11854,0,0,4697,404,0,56,2,141,1806,0,904,0,1453,902,0,654,0
FUELHH,20210709,8,11801,0,0,4700,424,0,56,3,141,1806,0,904,0,1436,902,0,654,0
FUELHH,20210709,9,11814,0,0,4700,404,0,56,3,140,1806,0,902,0,1436,902,0,654,0
FUELHH,20210709,10,12034,0,0,4702,341,0,56,1,140,1788,0,902,0,1430,900,0,644,0
FUELHH,20210709,11,12604,0,0,4701,312,0,56,3,142,1156,0,718,0,1422,684,0,442,0
FUELHH,20210709,12,13092,0,10,4700,341,0,56,3,140,1136,0,716,0,1557,682,0,434,0
FUELHH,20210709,13,13804,0,35,4699,354,0,119,4,139,1294,0,754,0,1921,660,0,592,0
FUELHH,20210709,14,14832,0,118,4700,330,0,122,3,140,1306,0,756,0,2295,664,0,608,0
FUELHH,20210709,15,15675,0,310,4695,262,110,127,3,141,1686,0,982,0,2432,984,0,742,0
FUELHH,20210709,16,16163,0,566,4700,203,212,137,3,320,1690,0,986,0,2435,990,0,750,0
FUELHH,20210709,17,16413,0,683,4701,180,288,236,3,559,1998,0,1002,0,2435,998,0,750,0
FUELHH,20210709,18,16717,0,690,4701,156,206,229,1,587,2002,0,1004,0,2410,998,0,750,0
FUELHH,20210709,19,16655,0,690,4700,183,298,235,1,648,2004,0,1004,0,2418,996,0,750,0
FUELHH,20210709,20,16492,0,690,4693,197,378,235,1,534,2004,0,1004,0,2415,996,0,750,0
FUELHH,20210709,21,16535,0,689,4693,221,470,219,0,277,2004,0,1004,0,2383,1000,0,750,0
FUELHH,20210709,22,16476,0,689,4688,230,422,217,1,212,2004,0,1002,0,2397,1000,0,750,0
FUELHH,20210709,23,16187,0,767,4685,290,236,141,1,340,2004,0,1060,0,2398,720,0,748,0
FUELHH,20210709,24,16254,0,892,4682,342,0,142,1,442,2004,0,1060,0,2432,716,0,748,0
FUELHH,20210709,25,16575,0,913,4680,383,46,119,1,400,2004,0,862,0,2438,730,0,750,0
FUELHH,20210709,26,16472,0,928,4684,406,120,154,0,357,2004,0,858,0,2436,730,0,748,0
FUELHH,20210709,27,16518,0,930,4680,424,36,246,1,317,2004,0,684,0,2436,816,0,704,0
FUELHH,20210709,28,16340,0,929,4687,448,0,245,1,321,2004,0,684,0,2429,818,0,702,0
FUELHH,20210709,29,16388,0,930,4685,485,0,204,1,334,2004,0,858,0,2350,750,0,702,0
FUELHH,20210709,30,16158,0,928,4693,586,0,100,1,297,2004,0,860,0,2432,750,0,702,0
FUELHH,20210709,31,16299,0,930,4695,612,0,100,1,234,2004,0,734,0,2424,802,0,702,0
FUELHH,20210709,32,16551,0,928,4698,668,46,101,1,263,2004,0,732,0,2385,802,0,702,0
FUELHH,20210709,33,16433,0,924,4701,730,136,120,1,323,2004,0,546,0,2355,918,0,702,0
FUELHH,20210709,34,16664,0,926,4701,740,540,134,0,334,2004,0,544,0,2416,918,0,702,0
FUELHH,20210709,35,16796,0,924,4701,751,756,345,1,357,2004,0,692,0,2426,1018,0,704,0
FUELHH,20210709,36,17031,0,939,4694,634,874,385,3,430,2004,0,692,0,2380,1020,0,704,0
FUELHH,20210709,37,16969,0,968,4693,605,816,397,3,430,2004,0,830,0,2380,1020,0,702,0
FUELHH,20210709,38,16938,0,989,4687,552,916,389,3,359,2004,0,832,0,2405,1020,0,702,0
FUELHH,20210709,39,16734,0,978,4693,583,840,387,3,331,2004,0,910,0,2407,1020,0,702,0
FUELHH,20210709,40,16832,0,990,4686,545,700,262,0,272,2004,0,912,0,2403,1020,0,702,0
FUELHH,20210709,41,16611,0,990,4687,533,366,187,0,275,2004,0,868,0,2427,1018,0,704,0
FUELHH,20210709,42,16350,0,988,4690,530,198,179,0,260,2004,0,866,0,2431,1018,0,704,0
FUELHH,20210709,43,16034,0,986,4689,490,178,167,0,287,2004,0,864,0,2426,998,0,704,0
FUELHH,20210709,44,15817,0,960,4689,497,148,295,1,285,2004,0,864,0,2425,998,0,704,0
FUELHH,20210709,45,15434,0,811,4692,537,142,266,0,169,2002,0,998,0,2374,1000,0,702,0
FUELHH,20210709,46,14563,0,783,4692,494,70,149,1,140,2002,0,1000,0,2106,998,0,712,0
FUELHH,20210709,47,13272,0,886,4692,467,28,81,2,147,1904,0,954,0,1762,950,0,934,0
FUELHH,20210709,48,12153,0,765,4689,493,0,67,1,141,1902,0,952,0,1651,950,0,940,0
FUELHH,20210710,1,11577,0,830,4687,529,0,58,1,145,1708,0,786,0,1640,854,0,850,0
FUELHH,20210710,2,10689,0,810,4675,486,0,59,2,155,1706,0,786,0,1641,854,0,846,0
FUELHH,20210710,3,10337,0,823,4673,514,0,59,2,150,1706,0,812,0,1678,854,0,846,0
FUELHH,20210710,4,10096,0,841,4671,551,0,59,0,147,1706,0,814,0,1775,854,0,846,0
FUELHH,20210710,5,10041,0,869,4675,578,0,59,0,146,1706,0,854,0,1783,854,0,846,0
FUELHH,20210710,6,9904,0,905,4679,549,0,59,0,147,1706,0,854,0,1782,854,0,846,0
FUELHH,20210710,7,9562,0,877,4684,554,0,59,0,147,1706,0,854,0,1784,854,0,846,0
FUELHH,20210710,8,9521,0,890,4693,520,0,59,0,147,1706,0,854,0,1786,854,0,846,0
FUELHH,20210710,9,9667,0,902,4692,499,0,59,0,141,1708,0,856,0,1790,854,0,848,0
FUELHH,20210710,10,9485,0,906,4693,499,0,59,0,141,1708,0,856,0,1781,854,0,848,0
FUELHH,20210710,11,9495,0,912,4693,513,0,73,0,140,1708,0,856,0,1789,854,0,710,0
FUELHH,20210710,12,9703,0,902,4689,464,0,96,0,139,1708,0,856,0,1790,854,0,704,0
FUELHH,20210710,13,9915,0,912,4689,450,0,98,1,139,1708,0,856,0,1786,854,0,704,0
FUELHH,20210710,14,10714,0,876,4688,441,0,98,2,139,1710,0,856,0,1788,854,0,704,0
FUELHH,20210710,15,11349,0,786,4687,439,0,107,2,150,1808,0,904,0,1786,902,0,702,0
FUELHH,20210710,16,12210,0,831,4687,386,2,136,2,221,1808,0,906,0,1734,902,0,702,0
FUELHH,20210710,17,13597,0,855,4685,318,98,178,63,259,1904,0,952,0,1749,950,0,702,0
FUELHH,20210710,18,14239,0,954,4689,296,56,180,71,282,1906,0,952,0,1783,950,0,702,0
FUELHH,20210710,19,14614,0,986,4689,284,116,223,71,319,2004,0,1002,0,1788,998,0,684,0
FUELHH,20210710,20,14736,0,987,4690,276,268,221,71,334,2004,0,1004,0,1788,1000,0,684,0
FUELHH,20210710,21,14762,0,985,4682,258,516,227,71,436,1760,0,1004,0,1789,1000,0,682,0
FUELHH,20210710,22,14721,0,981,4680,259,286,235,71,550,1756,0,1004,0,1783,1000,0,682,0
FUELHH,20210710,23,14676,0,994,4677,258,76,206,71,552,1756,0,1060,0,1752,1000,0,682,0
FUELHH,20210710,24,14554,0,991,4667,268,274,206,71,588,1756,0,1062,0,1753,1000,0,682,0
FUELHH,20210710,25,14616,0,992,4669,258,42,188,53,555,1804,0,1060,0,1783,1000,0,684,0
FUELHH,20210710,26,14592,0,991,4668,260,90,178,1,430,1806,0,1062,0,1786,1000,0,682,0
FUELHH,20210710,27,14457,0,912,4676,271,0,101,1,424,2002,0,1004,0,1729,1000,0,682,0
FUELHH,20210710,28,14261,0,813,4670,282,66,100,1,316,2004,0,1004,0,1662,1000,0,682,0
FUELHH,20210710,29,14037,0,959,4679,298,0,62,1,293,2004,0,904,0,1689,1000,0,684,0
FUELHH,20210710,30,13848,0,986,4680,317,0,58,1,286,2004,0,904,0,1752,998,0,682,0
FUELHH,20210710,31,13993,0,990,4682,330,0,58,1,250,2004,0,950,0,1798,782,0,660,0
FUELHH,20210710,32,13992,0,985,4688,330,0,65,1,241,2004,0,950,0,1813,780,0,658,0
FUELHH,20210710,33,14098,0,989,4685,313,0,107,1,218,2004,0,1002,0,1814,894,0,658,0
FUELHH,20210710,34,14329,0,990,4687,279,254,111,2,271,2004,0,1004,0,1817,896,0,658,0
FUELHH,20210710,35,14596,0,990,4689,279,594,227,71,379,2004,0,992,0,1817,1018,0,682,0
FUELHH,20210710,36,14680,0,990,4695,280,760,259,71,365,2004,0,992,0,1816,1020,0,684,0
FUELHH,20210710,37,14790,0,990,4687,261,1056,258,71,405,2004,0,886,0,1824,1020,0,684,0
FUELHH,20210710,38,14764,0,990,4686,279,1156,271,71,407,2004,0,884,0,1818,1020,0,684,0
FUELHH,20210710,39,14902,0,991,4680,293,874,295,71,377,2004,0,922,0,1822,1020,0,684,0
FUELHH,20210710,40,14846,0,989,4677,307,1018,255,64,353,2004,0,922,0,1817,1020,0,684,0
FUELHH,20210710,41,14660,0,898,4674,318,664,203,1,415,2004,0,1002,0,1818,1020,0,684,0
FUELHH,20210710,42,14526,0,924,4676,317,590,195,1,339,2004,0,1012,0,1822,1020,0,684,0
FUELHH,20210710,43,14413,0,989,4678,328,536,121,1,315,2004,0,1006,0,1825,1000,0,684,0
FUELHH,20210710,44,14370,0,988,4682,342,448,120,1,296,2004,0,1004,0,1824,1000,0,684,0
FUELHH,20210710,45,14386,0,987,4680,347,372,127,1,195,2004,0,1002,0,1779,1000,0,684,0
FUELHH,20210710,46,14021,0,989,4680,382,0,119,2,142,2002,0,1002,0,1486,998,0,684,0
FUELHH,20210710,47,13190,0,989,4678,401,184,123,1,144,1710,0,858,0,1171,854,0,702,0
FUELHH,20210710,48,12244,0,875,4677,378,0,100,2,143,1706,0,856,0,1222,852,0,702,0
FUELHH,20210711,1,11487,0,813,4672,381,170,77,2,154,1510,0,762,0,1239,754,0,702,0
FUELHH,20210711,2,10619,0,835,4674,409,158,80,4,141,1508,0,760,0,1269,754,0,702,0
FUELHH,20210711,3,10012,0,758,4676,486,0,81,3,140,1508,0,760,0,1394,756,0,702,0
FUELHH,20210711,4,9532,0,878,4679,523,0,81,3,141,1508,0,760,0,1516,756,0,702,0
FUELHH,20210711,5,9404,0,916,4680,521,0,81,2,142,1508,0,760,0,1561,756,0,702,0
FUELHH,20210711,6,9256,0,916,4676,501,0,81,3,142,1508,0,760,0,1544,756,0,702,0
FUELHH,20210711,7,9093,0,920,4676,503,0,68,2,144,1508,0,760,0,1454,756,0,702,0
FUELHH,20210711,8,9088,0,915,4682,479,0,68,1,141,1508,0,758,0,1532,756,0,702,0
FUELHH,20210711,9,9000,0,910,4685,445,0,67,0,141,1506,0,760,0,1523,756,0,702,0
FUELHH,20210711,10,8825,0,905,4688,426,0,66,1,141,1506,0,760,0,1495,756,0,702,0
FUELHH,20210711,11,8759,0,871,4689,385,0,64,0,141,1508,0,760,0,1467,756,0,702,0
FUELHH,20210711,12,8825,0,858,4685,393,0,63,0,142,1508,0,760,0,1455,756,0,702,0
FUELHH,20210711,13,8983,0,861,4684,444,0,89,1,141,1508,0,760,0,1571,754,0,702,0
FUELHH,20210711,14,9293,0,863,4683,445,0,88,2,139,1508,0,760,0,1696,754,0,702,0
FUELHH,20210711,15,9723,0,880,4682,407,0,87,1,140,1612,0,806,0,1608,804,0,702,0
FUELHH,20210711,16,9970,0,917,4683,424,0,90,3,175,1608,0,806,0,1618,804,0,702,0
FUELHH,20210711,17,10350,0,917,4683,443,0,116,7,339,1608,0,806,0,1726,804,0,702,0
FUELHH,20210711,18,10600,0,918,4683,510,0,122,63,503,1606,0,806,0,1798,804,0,702,0
FUELHH,20210711,19,11458,0,901,4688,610,0,199,62,521,1606,0,806,0,1792,804,0,702,0
FUELHH,20210711,20,11903,0,925,4683,658,0,201,61,500,1608,0,806,0,1797,804,0,702,0
FUELHH,20210711,21,11602,0,983,4686,684,196,215,61,400,1802,0,904,0,1916,900,0,702,0
FUELHH,20210711,22,11691,0,986,4680,781,44,200,35,336,1806,0,904,0,2150,900,0,702,0
FUELHH,20210711,23,11704,0,987,4676,758,178,201,1,353,1806,0,906,0,2387,902,0,702,0
FUELHH,20210711,24,11915,0,987,4673,763,180,201,1,372,1806,0,904,0,2436,902,0,702,0
FUELHH,20210711,25,12301,0,988,4670,796,404,201,1,389,1806,0,904,0,2437,902,0,702,0
FUELHH,20210711,26,12548,0,987,4671,777,306,194,1,445,1806,0,906,0,2436,902,0,706,0
FUELHH,20210711,27,12581,0,987,4671,797,224,116,1,423,1876,0,976,0,2441,828,0,816,0
FUELHH,20210711,28,12464,0,988,4678,851,50,91,1,423,1874,0,976,0,2397,828,0,822,0
FUELHH,20210711,29,12425,0,970,4679,916,116,60,1,425,1656,0,1004,0,2392,972,0,846,0
FUELHH,20210711,30,12350,0,979,4680,944,152,58,2,407,1656,0,1002,0,2396,972,0,848,0
FUELHH,20210711,31,12525,0,990,4685,999,60,59,1,376,1728,0,1004,0,2398,852,0,894,0
FUELHH,20210711,32,12986,0,987,4684,1029,0,68,1,369,1726,0,1002,0,2357,852,0,896,0
FUELHH,20210711,33,13517,0,989,4690,1081,0,108,2,352,1874,0,1004,0,2396,874,0,730,0
FUELHH,20210711,34,13746,0,986,4689,1077,474,145,1,355,1874,0,1004,0,2321,874,0,722,0
FUELHH,20210711,35,14113,0,989,4692,1113,554,298,1,374,2004,0,1060,0,2386,1018,0,722,0
FUELHH,20210711,36,14148,0,988,4693,1160,644,325,1,247,2004,0,1060,0,2381,1020,0,722,0
FUELHH,20210711,37,14302,0,989,4692,1344,630,298,1,248,2004,0,1060,0,2394,1018,0,722,0
FUELHH,20210711,38,14081,0,989,4690,1257,464,304,1,277,2004,0,1060,0,2399,1018,0,722,0
FUELHH,20210711,39,13895,0,961,4686,1424,498,273,1,273,2004,0,1004,0,2399,1018,0,722,0
FUELHH,20210711,40,13672,0,816,4679,1364,566,280,1,200,2004,0,1004,0,2359,1018,0,722,0
FUELHH,20210711,41,12780,0,817,4675,1315,194,247,1,147,2004,0,1004,0,2371,1020,0,722,0
FUELHH,20210711,42,12644,0,826,4673,1214,370,260,1,139,2004,0,1002,0,2304,1020,0,718,0
FUELHH,20210711,43,12989,0,840,4672,1107,318,150,1,143,1994,0,898,0,2226,1000,0,668,0
FUELHH,20210711,44,12675,0,677,4677,990,74,138,1,141,1994,0,896,0,2225,1000,0,664,0
FUELHH,20210711,45,12390,0,681,4684,894,442,114,1,142,1904,0,818,0,2306,952,0,672,0
FUELHH,20210711,46,11733,0,777,4681,870,306,126,0,141,1904,0,818,0,2247,952,0,674,0
FUELHH,20210711,47,10403,0,972,4678,831,854,123,3,141,1806,0,906,0,2267,896,0,700,0
FUELHH,20210711,48,9487,0,980,4681,852,344,114,2,140,1804,0,906,0,2307,896,0,702,0
FUELHH,20210712,1,9694,0,899,4658,807,0,85,4,143,1610,0,808,0,2437,804,0,702,0
FUELHH,20210712,2,9639,0,865,4654,721,0,80,5,141,1608,0,808,0,2442,804,0,702,0
FUELHH,20210712,3,9397,0,858,4658,691,0,80,5,141,1608,0,806,0,2440,804,0,702,0
FUELHH,20210712,4,9306,0,846,4659,558,0,80,6,142,1608,0,806,0,2439,804,0,702,0
FUELHH,20210712,5,9106,0,822,4663,499,0,80,6,141,1608,0,806,0,2439,804,0,702,0
FUELHH,20210712,6,9048,0,815,4672,449,0,79,6,140,1608,0,806,0,2438,804,0,702,0
FUELHH,20210712,7,8694,0,803,4675,449,0,79,5,142,1608,0,806,0,2438,804,0,702,0
FUELHH,20210712,8,8674,0,812,4674,406,0,79,5,142,1608,0,806,0,2440,804,0,702,0
FUELHH,20210712,9,8711,0,834,4675,394,0,79,6,142,1608,0,808,0,2443,804,0,702,0
FUELHH,20210712,10,8832,0,963,4681,339,0,79,5,143,1608,0,808,0,2434,804,0,702,0
FUELHH,20210712,11,9063,0,936,4682,309,0,78,4,142,1604,0,802,0,2278,800,0,696,0
FUELHH,20210712,12,9491,0,915,4685,351,0,78,4,142,1604,0,802,0,2272,800,0,696,0
FUELHH,20210712,13,10263,0,852,4686,406,0,77,3,145,1804,28,794,0,2234,900,0,702,0
FUELHH,20210712,14,11889,0,933,4685,460,50,82,4,140,1806,16,796,0,2212,902,0,702,0
FUELHH,20210712,15,13456,0,918,4683,421,0,106,5,146,2002,0,1000,0,2273,998,0,702,0
FUELHH,20210712,16,14664,0,961,4684,560,150,122,5,149,2004,0,1002,0,2390,1000,0,702,0
FUELHH,20210712,17,15949,0,990,4690,527,168,196,1,191,2004,0,1002,0,2290,1000,0,702,0
FUELHH,20210712,18,16374,0,938,4703,421,290,198,2,223,2004,0,1002,0,2280,1000,0,702,0
FUELHH,20210712,19,16726,0,830,4738,336,484,245,55,363,2004,0,1002,0,2237,1000,0,702,0
FUELHH,20210712,20,16776,0,778,4750,342,466,311,97,326,2004,0,1004,0,2213,1000,0,704,0
FUELHH,20210712,21,16747,0,740,4749,332,382,319,97,302,2004,0,1002,0,2198,1000,0,702,0
FUELHH,20210712,22,16617,0,734,4746,343,324,277,97,325,2004,0,1004,0,2242,992,0,702,0
FUELHH,20210712,23,16723,0,807,4763,402,390,208,97,410,2004,0,1062,0,2314,576,0,702,0
FUELHH,20210712,24,16799,0,853,4773,567,270,123,97,496,2004,0,1062,0,2275,576,0,702,0
FUELHH,20210712,25,16671,0,828,4786,647,290,105,97,369,2004,0,1060,0,2183,990,0,702,0
FUELHH,20210712,26,16778,0,887,4779,742,236,108,96,247,2004,0,1062,0,2226,1000,0,702,0
FUELHH,20210712,27,16788,0,914,4780,753,90,168,1,264,2004,0,1004,0,2245,838,0,702,0
FUELHH,20210712,28,16519,0,917,4800,867,0,180,1,275,2004,0,1004,0,2171,836,0,702,0
FUELHH,20210712,29,16358,0,773,4809,980,0,75,1,192,2004,0,1004,0,2187,998,0,702,0
FUELHH,20210712,30,16291,0,716,4812,959,98,75,1,158,2004,0,1002,0,2165,1000,0,702,0
FUELHH,20210712,31,16574,0,862,4814,1027,0,76,2,141,2004,0,1004,0,2154,998,0,702,0
FUELHH,20210712,32,16881,0,908,4822,1076,0,107,2,147,2004,0,1004,0,2221,998,0,702,0
FUELHH,20210712,33,17218,0,959,4843,980,0,203,2,248,2004,0,1004,0,2283,1020,0,702,0
FUELHH,20210712,34,17315,0,982,4860,921,320,296,1,292,2004,0,1004,0,2367,1020,0,702,0
FUELHH,20210712,35,17314,0,986,4870,848,876,339,1,326,2004,0,1060,0,2395,1020,0,702,0
FUELHH,20210712,36,17279,0,984,4875,831,1048,353,1,339,2004,0,1062,0,2269,1020,0,702,0
FUELHH,20210712,37,17237,0,980,4874,741,994,380,47,416,2004,0,982,0,2328,1020,0,702,0
FUELHH,20210712,38,17221,0,979,4874,701,798,591,52,380,2004,0,980,0,2192,1020,0,702,0
FUELHH,20210712,39,17209,0,983,4876,705,726,577,54,357,2004,0,826,0,2208,1020,0,702,0
FUELHH,20210712,40,17178,0,980,4873,715,492,374,0,210,2004,0,824,0,2291,1020,0,702,0
FUELHH,20210712,41,16994,0,982,4867,674,298,358,1,151,2004,0,886,0,2331,1020,0,702,0
FUELHH,20210712,42,16856,0,903,4866,659,0,307,1,142,2004,0,884,0,2248,1020,0,702,0
FUELHH,20210712,43,16282,0,917,4864,712,232,248,1,140,2004,0,778,0,2239,998,0,702,0
FUELHH,20210712,44,15810,0,987,4864,694,66,171,1,141,2004,0,776,0,2310,998,0,704,0
FUELHH,20210712,45,15211,0,872,4870,539,104,105,2,141,1964,0,560,0,2319,978,0,702,0
FUELHH,20210712,46,14573,0,441,4875,503,0,167,2,141,1964,0,558,0,2305,978,0,702,0
FUELHH,20210712,47,13009,0,31,4870,464,14,87,6,142,1806,0,946,0,2339,952,0,702,0
FUELHH,20210712,48,11598,0,0,4867,435,0,93,4,141,1804,0,954,0,2403,950,0,702,0
FUELHH,20210713,1,10976,0,0,4867,433,72,91,4,142,1708,0,858,0,2426,852,0,702,0
FUELHH,20210713,2,10668,0,0,4869,479,0,91,3,144,1706,0,858,0,2418,852,0,702,0
FUELHH,20210713,3,10815,0,0,4865,498,0,89,1,142,1708,0,856,0,2428,852,0,702,0
FUELHH,20210713,4,10597,0,0,4869,524,0,89,1,142,1708,0,856,0,2427,852,0,702,0
FUELHH,20210713,5,10290,0,0,4884,654,0,88,1,141,1706,0,856,0,2426,854,0,702,0
FUELHH,20210713,6,9990,0,0,4900,673,0,86,2,145,1706,0,856,0,2441,854,0,702,0
FUELHH,20210713,7,9912,0,0,4913,707,0,65,1,143,1706,0,856,0,2407,854,0,702,0
FUELHH,20210713,8,9713,0,0,4949,835,0,65,1,147,1706,0,856,0,2378,854,0,702,0
FUELHH,20210713,9,9816,0,0,4942,891,0,64,1,144,1614,0,856,0,2406,824,0,702,0
FUELHH,20210713,10,9737,0,0,4959,858,0,63,2,144,1610,0,856,0,2389,824,0,702,0
FUELHH,20210713,11,10052,0,118,4968,965,0,63,4,154,1702,0,332,0,2387,572,0,700,0
FUELHH,20210713,12,9996,0,230,4972,1233,0,63,3,141,1704,0,316,0,2420,570,0,700,0
FUELHH,20210713,13,10935,0,490,4974,1243,0,74,3,141,1664,0,264,0,2264,608,0,686,0
FUELHH,20210713,14,12047,0,852,4978,1174,60,78,4,140,1662,0,264,0,2378,608,0,686,0
FUELHH,20210713,15,13760,0,927,4981,1159,162,125,5,158,1924,0,308,0,2434,886,0,686,0
FUELHH,20210713,16,14768,0,988,4983,1235,298,145,84,315,1928,0,308,0,2429,890,0,686,0
FUELHH,20210713,17,15001,0,991,4978,1312,424,197,98,340,2004,0,842,0,2423,998,0,702,0
FUELHH,20210713,18,14993,0,900,4979,1411,500,199,91,344,2004,0,856,0,2410,1000,0,702,0
FUELHH,20210713,19,15034,0,867,4977,1580,722,171,94,343,2004,0,820,0,2300,1000,0,702,0
FUELHH,20210713,20,14913,0,829,4968,1826,366,245,97,338,2004,0,818,0,2292,1000,0,702,0
FUELHH,20210713,21,14719,0,948,4949,1979,358,245,97,322,2004,0,288,0,2357,1000,0,702,0
FUELHH,20210713,22,14735,0,990,4870,2042,150,230,97,297,2004,0,272,0,2377,1000,0,702,0
FUELHH,20210713,23,14523,0,990,4786,2080,98,230,97,343,2004,0,616,0,2333,994,0,702,0
FUELHH,20210713,24,14464,0,988,4793,2050,98,230,97,341,2004,0,622,0,2315,994,0,702,0
FUELHH,20210713,25,14742,0,990,4795,2246,42,230,97,313,2004,0,466,0,2354,1000,0,702,0
FUELHH,20210713,26,14561,0,971,4816,2436,0,212,61,310,2004,0,466,0,2350,1000,0,702,0
FUELHH,20210713,27,14152,0,880,4832,2719,0,77,1,250,1980,0,652,0,2354,1000,0,702,0
FUELHH,20210713,28,14052,0,819,4837,2786,0,82,1,160,1980,0,654,0,2306,1000,0,702,0
FUELHH,20210713,29,14111,0,801,4844,2700,0,76,1,142,1796,0,554,0,2211,1000,0,704,0
FUELHH,20210713,30,14078,0,714,4858,2634,0,74,1,140,1794,0,554,0,2209,1000,0,704,0
FUELHH,20210713,31,13413,0,638,4866,2813,0,63,0,139,2002,0,758,0,2167,1000,0,674,0
FUELHH,20210713,32,13448,0,647,4868,3204,0,65,1,143,2004,0,760,0,2121,1000,0,672,0
FUELHH,20210713,33,13388,0,658,4875,3554,0,104,0,151,2004,0,984,0,2259,1020,0,702,0
FUELHH,20210713,34,13707,0,711,4964,3435,72,123,1,164,2004,0,986,0,2423,1020,0,702,0
FUELHH,20210713,35,14100,0,799,5034,3424,8,325,0,167,2004,0,1060,0,2354,1020,0,704,0
FUELHH,20210713,36,14108,0,898,5043,3570,32,334,1,166,2004,0,1062,0,2398,1020,0,704,0
FUELHH,20210713,37,13795,0,897,4978,4029,114,321,0,173,2004,0,1062,0,2314,1020,0,704,0
FUELHH,20210713,38,13814,0,844,4976,4197,2,320,0,167,2004,0,1060,0,2383,1020,0,704,0
FUELHH,20210713,39,13822,0,727,4977,4173,278,320,1,157,2004,0,1004,0,2397,1020,0,702,0
FUELHH,20210713,40,13335,0,823,4976,4282,292,317,1,144,2004,0,1002,0,2459,1020,0,702,0
FUELHH,20210713,41,13101,0,834,4972,4082,384,176,1,142,2004,0,1002,0,2434,1020,0,704,0
FUELHH,20210713,42,13088,0,720,4968,3923,294,161,1,142,2004,0,1002,0,2382,1020,0,704,0
FUELHH,20210713,43,13079,0,718,4970,4006,52,105,1,141,2004,0,1002,0,2392,1000,0,704,0
FUELHH,20210713,44,12645,0,653,4974,3658,250,81,1,142,2004,0,1004,0,2400,1000,0,706,0
FUELHH,20210713,45,11956,0,678,4986,3490,100,68,1,143,2004,0,1004,0,2378,1000,0,794,0
FUELHH,20210713,46,10999,0,477,4991,3629,0,92,1,142,1996,0,1002,0,2105,998,0,794,0
FUELHH,20210713,47,10672,0,560,4995,3604,0,92,1,145,1614,0,810,0,1571,806,0,708,0
FUELHH,20210713,48,9861,0,482,5017,3496,0,91,0,143,1606,0,808,0,1484,804,0,702,0
FUELHH,20210714,1,8827,0,236,5027,3532,0,90,0,143,1506,0,762,0,1483,754,0,702,0
FUELHH,20210714,2,8212,0,341,5027,3581,0,90,0,142,1508,0,762,0,1485,754,0,702,0
FUELHH,20210714,3,7876,0,342,5024,3434,0,89,0,142,1506,0,762,0,1484,756,0,702,0
FUELHH,20210714,4,7686,0,306,5029,3525,0,89,1,143,1508,0,760,0,1486,756,0,702,0
FUELHH,20210714,5,7723,0,288,5034,3443,0,89,3,155,1506,0,834,0,1482,756,0,702,0
FUELHH,20210714,6,7736,0,300,5033,3133,0,89,2,141,1506,0,836,0,1478,756,0,702,0
FUELHH,20210714,7,7581,0,268,5045,3399,0,89,2,141,1508,0,856,0,1482,756,0,702,0
FUELHH,20210714,8,7478,0,231,5050,3550,0,88,2,141,1508,0,856,0,1483,756,0,702,0
FUELHH,20210714,9,7420,0,233,5052,3447,0,88,3,142,1506,0,856,0,1490,756,0,724,0
FUELHH,20210714,10,7381,0,230,5060,3517,0,88,4,141,1506,0,856,0,1476,756,0,726,0
FUELHH,20210714,11,7493,0,230,5058,3750,0,88,3,142,1508,0,762,0,1480,756,0,750,0
FUELHH,20210714,12,7632,0,232,5061,4007,0,104,2,143,1508,0,760,0,1564,756,0,750,0
FUELHH,20210714,13,8121,0,230,5063,4378,0,121,1,143,1604,0,758,0,1912,704,0,704,0
